0.005969809356496825, 8.022935779816514
0.04123560413820038, 7.940366972477065
0.06942546684885142, 7.86467889908257
0.10469126163055498, 7.78211009174312
0.13998958943327466, 7.713302752293579
0.18945604788860682, 7.637614678899084
0.24599843841499125, 7.555045871559633
0.2813292992387272, 7.500000000000001
0.3025733619623917, 7.486238532110092
0.33795302231765245, 7.451834862385322
0.3591482855097924, 7.417431192660551
0.37330014965189673, 7.4036697247706424
0.4016038779361052, 7.376146788990827
0.42995640575183824, 7.369266055045872
0.4440594703624178, 7.3348623853211015
0.4723794651571346, 7.314220183486239
0.47945539722818664, 7.307339449541285
0.5008295920359164, 7.348623853211009
0.5151441212831024, 7.4036697247706424
0.5434315830568027, 7.369266055045872
0.564854577396057, 7.43119266055046
0.6002830372828419, 7.417431192660551
0.628635565098575, 7.410550458715597
0.6498145617802068, 7.369266055045872
0.7561975405036113, 7.369266055045872
0.79159346736938, 7.341743119266056
0.827005660745657, 7.321100917431194
0.8553744550718979, 7.321100917431194
0.883661916845598, 7.286697247706423
0.9261337757824192, 7.252293577981652
0.9544700370876439, 7.238532110091744
0.9969256295139565, 7.197247706422019
1.0252944238401978, 7.197247706422019
1.06065781768495, 7.155963302752294
1.1031947426638036, 7.14908256880734
1.1385581365085562, 7.107798165137615
1.1882035265794784, 7.107798165137615
1.2022903246795495, 7.06651376146789
1.2519194482399638, 7.059633027522937
1.287282842084716, 7.018348623853211
1.3582048279003187, 7.018348623853211
1.3864760231635107, 6.977064220183487
1.436105146723925, 6.970183486238533
1.4715010735896934, 6.942660550458716
1.528206129221159, 6.928899082568808
1.5635695230659117, 6.887614678899084
1.6486759060446352, 6.887614678899084
1.6698711692367754, 6.853211009174313
1.754977552215499, 6.853211009174313
1.7832324809681825, 6.805045871559633
1.8612303988548375, 6.79816513761468
1.9036859912811503, 6.756880733944955
2.0029767714229942, 6.756880733944955
2.045432363849307, 6.71559633027523
2.1589075411542713, 6.71559633027523
2.1871787364174637, 6.674311926605505
2.3148220443750405, 6.667431192660551
2.350201704730301, 6.63302752293578
2.3928362287722034, 6.667431192660551
2.4141290910273923, 6.674311926605505
2.4639696792244123, 6.756880733944955
2.513615069295334, 6.756880733944955
2.5560706617216473, 6.71559633027523
2.6837302361897324, 6.71559633027523
2.726169562105537, 6.667431192660551
2.875105732318303, 6.667431192660551
2.8891925304183745, 6.626146788990827
2.995575509141779, 6.626146788990827
3.0167545058234104, 6.584862385321102
3.179858806688788, 6.577981651376147
3.208146268462489, 6.543577981651376
3.3996356301646165, 6.543577981651376
3.442074956080422, 6.495412844036697
3.576826729130067, 6.495412844036697
3.6474559177565222, 6.371559633027523
3.675824712082763, 6.371559633027523
3.7182640379985683, 6.323394495412845
3.7679094280694905, 6.323394495412845
3.803272821914243, 6.282110091743119
3.9734855878716893, 6.282110091743119
4.001740516624373, 6.233944954128441
4.072662502439976, 6.233944954128441
4.143584488255579, 6.233944954128441
4.2145064740711815, 6.233944954128441
4.285428459886784, 6.233944954128441
4.313797254213026, 6.233944954128441
